@relation arabicReadingDifficulty

@attribute word_count NUMERIC
@attribute sentence_count NUMERIC
@attribute sentence_length NUMERIC
@attribute lemma_ratio NUMERIC
@attribute p95 NUMERIC
@attribute mean NUMERIC
@attribute median NUMERIC
@attribute noun NUMERIC
@attribute verb NUMERIC
@attribute prep NUMERIC
@attribute part NUMERIC
@attribute conj NUMERIC
@attribute adv NUMERIC	
@attribute adj NUMERIC
@attribute word_length NUMERIC
@attribute difficulty {1.0, 2.0, 3.0, 4.0}

@data 
150.0,6.0,25.0,1119.6,1289.0,1178.5263157894738,563.5,10.506666666666666,0.5175438596491229,0.15789473684210525,0.13157894736842105,0.008771929824561403,0.03508771929824561,0.0,0.14912280701754385,2.0
93.0,13.0,7.153846153846153,625.9,2529.0,663.8333333333334,423.0,9.10752688172043,0.5606060606060606,0.12121212121212123,0.24242424242424246,0.015151515151515154,0.0,0.0,0.060606060606060615,2.0
17.0,3.0,5.666666666666668,2028.8125,2342.0,2318.642857142857,1847.0,9.764705882352944,0.5714285714285714,0.14285714285714285,0.07142857142857142,0.0,0.0,0.07142857142857142,0.14285714285714285,2.0
151.0,9.0,16.77777777777778,731.280303030303,2.0,893.7870370370372,273.0,9.708609271523178,0.5,0.1851851851851852,0.1574074074074074,0.0,0.027777777777777776,0.009259259259259259,0.037037037037037035,2.0
109.0,11.0,9.909090909090908,930.6703296703296,2948.0,1245.4558823529412,517.0,10.1651376146789,0.5147058823529411,0.08823529411764706,0.2352941176470588,0.014705882352941175,0.0,0.0,0.10294117647058824,2.0
105.0,9.0,11.666666666666664,1470.10989010989,3604.0,1486.4444444444446,553.5,11.0,0.5555555555555556,0.1,0.16666666666666666,0.011111111111111113,0.03333333333333333,0.0,0.1111111111111111,2.0
113.0,10.0,11.3,803.7708333333335,27.0,1028.8266666666666,539.0,10.699115044247787,0.5066666666666667,0.13333333333333333,0.09333333333333334,0.0,0.02666666666666667,0.0,0.16,2.0
84.0,6.0,14.0,692.3783783783783,1774.0,853.9333333333333,299.0,10.30952380952381,0.5833333333333334,0.1,0.13333333333333333,0.0,0.03333333333333333,0.0,0.11666666666666667,2.0
102.0,7.0,14.571428571428573,828.1558441558443,6565.0,817.5384615384614,293.0,9.333333333333334,0.5,0.14102564102564102,0.15384615384615385,0.0,0.07692307692307693,0.0,0.08974358974358974,2.0
128.0,8.0,16.0,1156.2641509433965,93.0,1290.1473684210525,487.0,11.3671875,0.6,0.08421052631578947,0.10526315789473684,0.010526315789473684,0.010526315789473684,0.0,0.14736842105263154,2.0
92.0,8.0,11.5,965.7692307692308,13.0,1076.142857142857,403.5,6.467391304347826,0.5285714285714286,0.14285714285714285,0.14285714285714285,0.014285714285714284,0.042857142857142864,0.0,0.08571428571428573,2.0
118.0,6.0,19.666666666666668,831.6185567010309,119.0,949.0235294117647,209.0,9.881355932203391,0.5294117647058824,0.15294117647058825,0.09411764705882353,0.023529411764705882,0.05882352941176471,0.0,0.09411764705882353,2.0
106.0,8.0,13.25,1293.0813953488373,533.0,1195.752688172043,533.0,10.452830188679245,0.5376344086021505,0.08602150537634409,0.11827956989247312,0.0,0.07526881720430108,0.0,0.15053763440860216,2.0
100.0,7.0,14.285714285714285,1586.0470588235294,165.0,1750.8311688311687,857.0,6.28,0.6233766233766234,0.12987012987012986,0.11688311688311688,0.025974025974025976,0.025974025974025976,0.0,0.06493506493506493,2.0
115.0,6.0,19.166666666666668,901.8247422680412,3.0,1079.962962962963,512.0,9.808695652173913,0.5185185185185185,0.14814814814814814,0.12345679012345677,0.02469135802469136,0.04938271604938271,0.0,0.09876543209876544,2.0
100.0,6.0,16.666666666666668,1052.7738095238096,175.0,1028.2906976744189,501.0,9.57,0.5232558139534884,0.10465116279069768,0.1511627906976744,0.0,0.04651162790697674,0.02325581395348837,0.09302325581395347,2.0
134.0,9.0,14.888888888888891,1336.2525252525252,2305.0,1140.4224137931035,553.0,10.28358208955224,0.5689655172413793,0.14655172413793102,0.13793103448275862,0.008620689655172414,0.05172413793103448,0.0,0.0603448275862069,2.0
99.0,5.0,19.8,1083.183908045977,21.0,1223.857142857143,403.0,9.646464646464649,0.4545454545454545,0.16883116883116886,0.18181818181818185,0.012987012987012988,0.06493506493506493,0.0,0.09090909090909093,2.0
92.0,5.0,18.4,1207.04,15.0,1275.0422535211267,488.0,10.576086956521738,0.6056338028169014,0.09859154929577464,0.14084507042253522,0.0,0.014084507042253518,0.0,0.11267605633802814,2.0
122.0,6.0,20.33333333333333,1762.2549019607845,3.0,2139.8809523809523,992.5,9.360655737704919,0.6071428571428571,0.14285714285714285,0.11904761904761905,0.011904761904761904,0.023809523809523808,0.03571428571428571,0.047619047619047616,2.0
98.0,7.0,14.0,935.0,1484.0,1133.3333333333333,825.5,10.102040816326529,0.5454545454545454,0.13636363636363635,0.10606060606060606,0.0,0.030303030303030307,0.0,0.16666666666666666,2.0
68.0,8.0,8.5,544.3148148148148,116.0,653.1777777777778,200.0,9.735294117647056,0.5111111111111111,0.15555555555555556,0.2,0.0,0.04444444444444445,0.0,0.06666666666666668,2.0
85.0,5.0,17.0,1535.263888888889,436.0,1649.8358208955224,812.0,10.56470588235294,0.6567164179104478,0.11940298507462685,0.11940298507462685,0.0,0.04477611940298507,0.0,0.04477611940298507,2.0
105.0,6.0,17.5,1081.0795454545455,693.0,1132.5595238095239,445.0,9.704761904761904,0.4166666666666667,0.2023809523809524,0.13095238095238096,0.0,0.08333333333333333,0.011904761904761904,0.10714285714285714,2.0
82.0,8.0,10.25,833.1612903225806,2.0,974.6415094339624,507.0,9.560975609756095,0.490566037735849,0.1320754716981132,0.18867924528301888,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.1320754716981132,2.0
93.0,5.0,18.6,1208.6913580246915,3077.0,1271.4805194805197,705.0,9.881720430107526,0.6753246753246753,0.09090909090909093,0.12987012987012986,0.012987012987012988,0.0,0.0,0.06493506493506493,2.0
81.0,4.0,20.25,1201.8714285714286,1259.0,1425.949152542373,513.0,10.444444444444443,0.4576271186440678,0.1694915254237288,0.1694915254237288,0.0,0.05084745762711865,0.0,0.1016949152542373,2.0
90.0,5.0,18.0,1360.5428571428572,7402.0,1536.0967741935485,495.5,9.244444444444444,0.4677419354838709,0.16129032258064516,0.16129032258064516,0.016129032258064516,0.04838709677419355,0.0,0.0967741935483871,2.0
116.0,6.0,19.33333333333333,827.1875,27.0,945.3571428571428,186.0,8.913793103448276,0.5476190476190477,0.15476190476190474,0.09523809523809523,0.011904761904761904,0.03571428571428571,0.0,0.10714285714285714,2.0
91.0,5.0,18.2,820.2771084337351,2603.0,972.6142857142858,518.0,10.428571428571429,0.5714285714285714,0.14285714285714285,0.07142857142857142,0.0,0.042857142857142864,0.0,0.12857142857142856,2.0
85.0,4.0,21.25,969.1506849315068,2.0,1055.9402985074628,286.0,9.4,0.41791044776119396,0.14925373134328354,0.1791044776119403,0.01492537313432836,0.059701492537313425,0.01492537313432836,0.16417910447761194,2.0
99.0,11.0,9.0,1483.65,2.0,1541.4545454545455,1007.0,9.141414141414144,0.6493506493506493,0.07792207792207792,0.1038961038961039,0.0,0.05194805194805195,0.0,0.09090909090909093,2.0
39.0,3.0,13.0,1229.611111111111,296.0,1580.928571428571,823.5,6.2564102564102555,0.5,0.14285714285714285,0.14285714285714285,0.0,0.03571428571428571,0.03571428571428571,0.14285714285714285,2.0
97.0,5.0,19.4,677.6666666666666,1223.0,790.6111111111112,359.0,10.536082474226806,0.4722222222222222,0.1388888888888889,0.1527777777777778,0.0,0.06944444444444445,0.013888888888888888,0.125,2.0
94.0,9.0,10.444444444444443,1751.6133333333332,2.0,1545.5411764705884,819.0,10.404255319148936,0.5529411764705883,0.10588235294117647,0.16470588235294115,0.0,0.023529411764705882,0.0,0.15294117647058825,2.0
102.0,4.0,25.5,1287.7380952380952,18.0,1287.7380952380952,433.0,10.323529411764708,0.5238095238095238,0.14285714285714285,0.09523809523809523,0.011904761904761904,0.10714285714285714,0.0,0.09523809523809523,2.0
94.0,6.0,15.666666666666664,807.2,1680.0,1024.0597014925372,548.0,9.25531914893617,0.6268656716417911,0.14925373134328354,0.1044776119402985,0.0,0.0,0.01492537313432836,0.01492537313432836,2.0
142.0,6.0,23.66666666666667,1002.9017857142856,6.0,1021.1363636363636,227.0,10.26056338028169,0.4818181818181818,0.14545454545454545,0.17272727272727273,0.0,0.03636363636363636,0.00909090909090909,0.09090909090909093,2.0
72.0,4.0,18.0,1625.0847457627121,2603.0,1743.2727272727273,1214.0,10.513888888888891,0.4727272727272727,0.16363636363636366,0.14545454545454545,0.0,0.03636363636363636,0.0,0.16363636363636366,2.0
67.0,7.0,9.571428571428571,1171.0517241379312,4078.0,1358.42,533.5,10.223880597014926,0.54,0.1,0.2,0.0,0.0,0.0,0.14,2.0
74.0,4.0,18.5,814.3484848484848,13.0,1074.94,712.0,9.824324324324325,0.48,0.16,0.24,0.0,0.0,0.0,0.1,2.0
93.0,5.0,18.6,1084.8082191780825,423.0,1237.359375,697.0,9.870967741935484,0.609375,0.15625,0.171875,0.0,0.0,0.0,0.0625,2.0
77.0,8.0,9.625,1699.229508196721,343.0,1699.229508196721,829.0,11.519480519480519,0.6557377049180327,0.06557377049180327,0.11475409836065575,0.0,0.0,0.0,0.13114754098360654,2.0
82.0,5.0,16.4,1155.6849315068496,1690.0,1297.923076923077,685.0,10.365853658536585,0.5076923076923077,0.15384615384615385,0.15384615384615385,0.0,0.04615384615384616,0.0,0.12307692307692307,2.0
90.0,5.0,18.0,740.3943661971831,3.0,691.6842105263157,318.5,9.388888888888891,0.4473684210526316,0.13157894736842105,0.1973684210526316,0.0,0.09210526315789473,0.013157894736842105,0.03947368421052632,2.0
99.0,6.0,16.5,803.9642857142858,6.0,993.1323529411764,501.0,10.090909090909092,0.5441176470588235,0.08823529411764706,0.2058823529411765,0.0,0.014705882352941175,0.0,0.10294117647058824,2.0
95.0,7.0,13.571428571428573,1353.3974358974358,3.0,1508.071428571429,486.0,10.968421052631578,0.5714285714285714,0.11428571428571427,0.08571428571428573,0.0,0.042857142857142864,0.0,0.14285714285714285,2.0
99.0,8.0,12.375,1127.1604938271605,501.0,1323.1884057971015,598.0,10.676767676767676,0.5072463768115942,0.11594202898550725,0.15942028985507245,0.0,0.0,0.0,0.17391304347826084,2.0
92.0,5.0,18.4,1002.7105263157896,18.0,1190.71875,652.5,9.380434782608695,0.546875,0.171875,0.078125,0.015625,0.046875,0.0,0.125,2.0
97.0,5.0,19.4,1322.921052631579,3.0,1457.1304347826087,616.0,6.103092783505153,0.5362318840579711,0.10144927536231883,0.17391304347826084,0.0,0.014492753623188406,0.0,0.11594202898550725,2.0
82.0,9.0,9.111111111111109,1803.861111111111,690.0,1938.4776119402984,690.0,10.182926829268293,0.7014925373134329,0.1791044776119403,0.059701492537313425,0.0,0.02985074626865672,0.0,0.01492537313432836,2.0
95.0,6.0,15.833333333333336,946.126582278481,244.0,934.3,416.0,10.642105263157896,0.6,0.0625,0.1375,0.0,0.0,0.0,0.175,2.0
90.0,6.0,15.0,1138.1866666666667,18.0,1169.3698630136987,455.0,10.144444444444442,0.4931506849315068,0.1506849315068493,0.1917808219178082,0.0,0.0273972602739726,0.0136986301369863,0.1095890410958904,2.0
109.0,5.0,21.8,755.4651162790698,3.0,890.0,401.0,10.660550458715596,0.5616438356164384,0.1232876712328767,0.1780821917808219,0.0273972602739726,0.0273972602739726,0.0,0.0684931506849315,2.0
89.0,7.0,12.714285714285715,1439.1891891891892,27.0,1589.5522388059699,843.0,10.202247191011237,0.6417910447761194,0.14925373134328354,0.08955223880597014,0.01492537313432836,0.01492537313432836,0.01492537313432836,0.07462686567164177,2.0
103.0,5.0,20.6,1166.3214285714287,3159.0,1289.092105263158,547.5,9.854368932038836,0.5657894736842105,0.15789473684210525,0.11842105263157895,0.0,0.013157894736842105,0.0,0.07894736842105263,2.0
83.0,5.0,16.6,728.6417910447761,2206.0,856.4736842105265,389.0,9.036144578313252,0.5263157894736842,0.12280701754385966,0.19298245614035087,0.0,0.017543859649122806,0.0,0.14035087719298245,2.0
77.0,4.0,19.25,827.421875,675.0,945.625,605.0,9.883116883116884,0.6785714285714286,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.07142857142857142,2.0
76.0,5.0,15.2,977.4032258064516,2.0,1082.125,403.5,10.697368421052632,0.4821428571428572,0.125,0.17857142857142858,0.017857142857142856,0.03571428571428571,0.0,0.125,2.0
27.0,2.0,13.5,520.5,53.0,1041.0,421.0,9.518518518518519,0.5384615384615384,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,2.0
56.0,8.0,7.0,994.3260869565216,6.0,1016.4222222222223,767.0,10.339285714285714,0.4888888888888889,0.2,0.17777777777777778,0.022222222222222227,0.022222222222222227,0.022222222222222227,0.022222222222222227,2.0
57.0,6.0,9.5,1076.1020408163265,1123.0,1352.025641025641,740.0,10.31578947368421,0.5384615384615384,0.05128205128205128,0.2307692307692308,0.0,0.0,0.0,0.15384615384615385,2.0
41.0,4.0,10.25,1044.8333333333333,16.0,1393.111111111111,566.0,10.268292682926827,0.7037037037037037,0.1111111111111111,0.14814814814814814,0.0,0.0,0.0,0.037037037037037035,2.0
75.0,4.0,18.75,1040.0,2.0,1145.7627118644068,235.0,9.746666666666666,0.559322033898305,0.13559322033898305,0.15254237288135594,0.0,0.03389830508474576,0.0,0.05084745762711865,2.0
80.0,5.0,16.0,1371.1587301587301,122.0,1393.274193548387,757.5,10.3875,0.6451612903225806,0.0967741935483871,0.1774193548387097,0.0,0.016129032258064516,0.0,0.06451612903225806,2.0
72.0,4.0,18.0,1309.4745762711866,2064.0,1404.709090909091,662.0,10.027777777777779,0.3818181818181817,0.2,0.18181818181818185,0.01818181818181818,0.07272727272727272,0.0,0.12727272727272726,2.0
66.0,4.0,16.5,897.2333333333332,2.0,1098.65306122449,1032.0,11.030303030303033,0.6530612244897959,0.12244897959183673,0.08163265306122447,0.0,0.0,0.0,0.1020408163265306,2.0
64.0,5.0,12.8,1151.65306122449,119.0,1106.4901960784314,340.0,10.140625,0.5294117647058824,0.1568627450980392,0.0392156862745098,0.0196078431372549,0.05882352941176471,0.0,0.1568627450980392,2.0
94.0,5.0,18.8,1483.8,101.0,1331.6153846153845,699.5,9.159574468085106,0.4615384615384616,0.15384615384615385,0.15384615384615385,0.0,0.038461538461538464,0.0,0.16666666666666666,2.0
69.0,8.0,8.625,1635.048387096774,1007.0,1718.1864406779664,1007.0,10.130434782608695,0.6101694915254238,0.06779661016949153,0.13559322033898305,0.0,0.05084745762711865,0.0,0.13559322033898305,2.0
87.0,6.0,14.5,1057.5342465753424,2.0,1265.5737704918033,554.0,9.942528735632184,0.5901639344262295,0.08196721311475409,0.18032786885245905,0.016393442622950817,0.0,0.0,0.09836065573770493,2.0
70.0,9.0,7.777777777777778,1065.8275862068963,6.0,1212.1176470588236,1119.0,11.371428571428574,0.6470588235294118,0.13725490196078433,0.13725490196078433,0.0,0.0,0.0,0.05882352941176471,2.0
99.0,9.0,11.0,1441.421052631579,292.0,1635.044776119403,1083.0,10.515151515151516,0.5223880597014925,0.059701492537313425,0.13432835820895522,0.0,0.1044776119402985,0.01492537313432836,0.14925373134328354,2.0
98.0,12.0,8.166666666666666,1002.0121951219513,1518.0,1027.0625,453.0,9.928571428571429,0.625,0.1,0.125,0.0,0.025,0.0,0.1125,2.0
124.0,17.0,7.294117647058822,1763.4268292682927,2.0,1785.1975308641975,1028.0,9.016129032258064,0.5185185185185185,0.1111111111111111,0.1851851851851852,0.0,0.012345679012345678,0.037037037037037035,0.1111111111111111,2.0
100.0,4.0,25.0,1007.0786516853932,235.0,1358.030303030303,288.5,10.13,0.4393939393939394,0.15151515151515152,0.18181818181818185,0.0,0.015151515151515154,0.015151515151515154,0.12121212121212123,2.0
35.0,2.0,17.5,1122.2121212121212,211.0,1371.5925925925924,416.0,10.771428571428574,0.4444444444444444,0.14814814814814814,0.2222222222222222,0.0,0.037037037037037035,0.0,0.1111111111111111,2.0
39.0,3.0,13.0,913.7777777777777,309.0,1265.2307692307693,113.0,9.384615384615383,0.4615384615384616,0.15384615384615385,0.2692307692307692,0.0,0.038461538461538464,0.0,0.038461538461538464,2.0
38.0,4.0,9.5,716.7058823529413,44.0,1282.5263157894738,588.0,10.657894736842103,0.6842105263157895,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.15789473684210525,2.0
30.0,2.0,15.0,1037.0333333333333,190.0,1414.1363636363635,928.0,10.333333333333334,0.5454545454545454,0.18181818181818185,0.045454545454545456,0.0,0.0,0.0,0.13636363636363635,2.0
71.0,4.0,17.75,904.968253968254,397.0,1213.0425531914893,482.0,9.535211267605632,0.6170212765957447,0.2553191489361702,0.06382978723404255,0.0,0.0425531914893617,0.0,0.02127659574468085,2.0
29.0,3.0,9.666666666666666,1857.7777777777774,73.0,1929.2307692307693,856.0,10.586206896551724,0.5384615384615384,0.1153846153846154,0.19230769230769232,0.0,0.0,0.0,0.15384615384615385,2.0
75.0,5.0,15.0,414.70967741935476,2.0,535.6666666666666,203.0,8.266666666666667,0.5625,0.14583333333333334,0.125,0.0625,0.04166666666666666,0.0,0.04166666666666666,2.0
111.0,9.0,12.333333333333336,1260.8494623655913,18.0,1724.3970588235293,718.5,9.55855855855856,0.6470588235294118,0.1323529411764706,0.1176470588235294,0.0,0.014705882352941175,0.014705882352941175,0.05882352941176471,2.0
52.0,4.0,13.0,1298.8837209302326,1041.0,1509.5135135135135,869.0,9.711538461538463,0.5135135135135135,0.08108108108108109,0.21621621621621626,0.0,0.027027027027027032,0.0,0.10810810810810813,2.0
92.0,5.0,18.4,1305.4634146341466,13.0,1551.4202898550727,450.0,10.054347826086957,0.5217391304347826,0.15942028985507245,0.21739130434782608,0.014492753623188406,0.014492753623188406,0.0,0.043478260869565216,2.0
92.0,5.0,18.4,1222.0125,7402.0,1416.8260869565215,615.0,9.58695652173913,0.5652173913043478,0.05797101449275361,0.18840579710144928,0.0,0.014492753623188406,0.0,0.13043478260869565,2.0
93.0,8.0,11.625,1707.1756756756754,24.0,1559.641975308642,616.0,10.064516129032258,0.5802469135802469,0.08641975308641975,0.12345679012345677,0.0,0.02469135802469136,0.0,0.09876543209876544,2.0
56.0,4.0,14.0,1178.72,603.0,1511.179487179487,826.0,10.821428571428573,0.5641025641025641,0.10256410256410256,0.15384615384615385,0.0,0.0,0.0,0.15384615384615385,2.0
94.0,6.0,15.666666666666664,1164.6588235294118,1079.0,1571.3650793650793,488.0,9.861702127659576,0.492063492063492,0.14285714285714285,0.12698412698412698,0.0,0.06349206349206349,0.0,0.12698412698412698,2.0
92.0,5.0,18.4,1707.2837837837835,24.0,1559.7407407407404,616.0,10.152173913043477,0.5802469135802469,0.08641975308641975,0.12345679012345677,0.0,0.02469135802469136,0.0,0.09876543209876544,2.0
111.0,11.0,10.090909090909092,1528.3066666666666,3976.0,1488.6103896103893,762.0,9.738738738738741,0.4545454545454545,0.2077922077922078,0.2077922077922078,0.0,0.0,0.0,0.1038961038961039,2.0
111.0,4.0,27.75,838.0229885057471,86.0,889.1219512195122,403.0,9.927927927927929,0.5243902439024389,0.08536585365853659,0.18292682926829268,0.0,0.024390243902439025,0.0,0.15853658536585366,2.0
118.0,6.0,19.666666666666668,1175.561224489796,63.0,1280.0555555555557,711.5,10.677966101694917,0.5444444444444444,0.1,0.18888888888888888,0.0,0.0,0.0,0.12222222222222222,2.0
82.0,12.0,6.833333333333332,1315.3846153846155,891.0,1276.1194029850747,453.0,9.829268292682928,0.5671641791044776,0.11940298507462685,0.11940298507462685,0.01492537313432836,0.0,0.0,0.16417910447761194,2.0
80.0,5.0,16.0,1080.53125,18.0,960.4722222222223,343.0,9.0125,0.4027777777777778,0.19444444444444445,0.1388888888888889,0.0,0.1111111111111111,0.013888888888888888,0.09722222222222222,2.0
131.0,5.0,26.2,1156.39,3.0,1111.9134615384612,530.0,9.938931297709924,0.625,0.08653846153846154,0.16346153846153846,0.009615384615384616,0.0673076923076923,0.0,0.04807692307692308,2.0
97.0,7.0,13.857142857142858,2137.5,5273.0,2223.0,1125.0,10.917525773195877,0.56,0.14666666666666667,0.13333333333333333,0.0,0.05333333333333334,0.0,0.05333333333333334,2.0
97.0,6.0,16.166666666666668,1483.421686746988,1352.0,1501.5121951219512,678.5,9.608247422680412,0.5365853658536586,0.12195121951219512,0.17073170731707318,0.0,0.024390243902439025,0.0,0.13414634146341464,2.0
96.0,9.0,10.666666666666666,1166.1951219512196,2.0,1328.1666666666667,461.0,11.46875,0.5555555555555556,0.06944444444444445,0.1527777777777778,0.0,0.013888888888888888,0.0,0.18055555555555555,2.0
76.0,8.0,9.5,1424.0,554.0,1610.7540983606555,389.0,10.894736842105265,0.5573770491803278,0.18032786885245905,0.08196721311475409,0.032786885245901634,0.032786885245901634,0.016393442622950817,0.049180327868852465,2.0
93.0,5.0,18.6,468.14102564102564,312.0,618.8983050847457,209.0,9.86021505376344,0.5084745762711864,0.1694915254237288,0.1694915254237288,0.01694915254237288,0.01694915254237288,0.0,0.06779661016949153,2.0
105.0,6.0,17.5,982.475,18.0,946.9638554216867,186.0,9.142857142857142,0.3855421686746988,0.21686746987951808,0.1566265060240964,0.0,0.08433734939759037,0.012048192771084338,0.08433734939759037,2.0
102.0,7.0,14.571428571428573,1382.4939759036145,3.0,1616.1549295774646,543.0,9.5,0.5211267605633803,0.1267605633802817,0.16901408450704225,0.0,0.056338028169014086,0.0,0.09859154929577464,2.0
98.0,8.0,12.25,1267.5857142857142,1434.0,1431.145161290323,467.5,9.479591836734693,0.5806451612903226,0.12903225806451613,0.1774193548387097,0.0,0.06451612903225806,0.0,0.03225806451612903,2.0
87.0,6.0,14.5,1071.6478873239437,301.0,1268.1166666666666,872.5,10.643678160919539,0.6,0.08333333333333333,0.15,0.0,0.0,0.0,0.13333333333333333,2.0
89.0,9.0,9.888888888888891,742.0,519.0,828.5666666666667,453.0,10.123595505617976,0.5666666666666667,0.13333333333333333,0.06666666666666668,0.0,0.05,0.0,0.16666666666666666,2.0
96.0,9.0,10.666666666666666,1202.6025641025642,588.0,1340.0428571428572,660.0,10.239583333333334,0.6571428571428571,0.12857142857142856,0.07142857142857142,0.0,0.028571428571428567,0.0,0.08571428571428573,2.0
116.0,12.0,9.666666666666666,1263.4772727272727,2264.0,1292.860465116279,666.5,9.25862068965517,0.5465116279069767,0.12790697674418605,0.13953488372093026,0.0,0.04651162790697674,0.0,0.05813953488372092,2.0
110.0,6.0,18.33333333333333,847.528735632184,2.0,983.1333333333333,202.0,10.181818181818182,0.56,0.12,0.18666666666666668,0.0,0.04,0.0,0.05333333333333334,2.0
101.0,7.0,14.428571428571427,1290.9113924050632,3.0,1416.416666666667,772.5,9.663366336633665,0.5138888888888888,0.16666666666666666,0.20833333333333331,0.013888888888888888,0.027777777777777776,0.0,0.05555555555555555,2.0
93.0,9.0,10.333333333333334,835.2666666666668,250.0,963.7692307692308,468.0,10.473118279569892,0.6307692307692307,0.12307692307692307,0.18461538461538465,0.015384615384615384,0.0,0.0,0.04615384615384616,2.0
78.0,6.0,13.0,1276.910447761194,2274.0,1276.910447761194,476.0,10.410256410256409,0.4477611940298508,0.13432835820895522,0.11940298507462685,0.0,0.04477611940298507,0.0,0.14925373134328354,2.0
86.0,12.0,7.166666666666668,1284.5942028985507,2.0,1429.6290322580646,819.5,9.313953488372093,0.6129032258064516,0.08064516129032258,0.16129032258064516,0.0,0.04838709677419355,0.016129032258064516,0.06451612903225806,2.0
107.0,10.0,10.7,1328.4069767441858,6.0,1813.3809523809525,917.0,9.953271028037383,0.6349206349206349,0.09523809523809523,0.1746031746031746,0.0,0.0,0.0,0.06349206349206349,2.0
